destination,terminal,aisle,gate,time,flight,statusCode,status,extract_date
['KUL'],T1,,62,19:15,"[{'no': 'MH 433', 'airline': 'MAS'}]",DA,Dep 19:21,2020-12-02
['MNL'],T1,,41,19:35,"[{'no': '5J 117', 'airline': 'CEB'}]",DA,Dep 19:08,2020-12-02
['TPE'],T1,,28,19:40,"[{'no': 'BR 872', 'airline': 'EVA'}, {'no': 'HX 1832', 'airline': 'CRK'}]",DA,Dep 19:11,2020-12-02
['SIN'],T1,,,19:55,"[{'no': 'SQ 871', 'airline': 'SIA'}, {'no': 'VA 5647', 'airline': 'VOZ'}, {'no': 'ET 1324', 'airline': 'ETH'}]",DA,Dep 19:37,2020-12-02
"['BKK', 'DXB']",T1,G,24,20:35,"[{'no': 'EK 385', 'airline': 'UAE'}]",DA,Dep 20:49,2020-12-02
['POM'],T1,G,32,20:45,"[{'no': 'PX 019', 'airline': 'ANG'}, {'no': 'CX 6899', 'airline': 'CPA'}]",DA,Dep 20:41,2020-12-02
['TLV'],T1,,,21:00,"[{'no': 'LY 076', 'airline': 'ELY'}, {'no': 'QF 5015', 'airline': 'QFA'}, {'no': 'HX 1976', 'airline': 'CRK'}, {'no': 'VN 3755', 'airline': 'HVN'}]",DA,Dep 20:35,2020-12-02
['TPE'],T1,,31,21:10,"[{'no': 'CI 924', 'airline': 'CAL'}]",DA,Dep 21:03,2020-12-02
['BKK'],T1,K,36,21:10,"[{'no': 'HX 779', 'airline': 'CRK'}, {'no': 'TK 9223', 'airline': 'THY'}, {'no': 'KQ 5316', 'airline': 'KQA'}, {'no': 'EY 4250', 'airline': 'ETD'}]",DA,Dep 20:56,2020-12-02
['TPE'],T1,,35,21:10,"[{'no': 'BR 858', 'airline': 'EVA'}]",DA,Dep 20:57,2020-12-02
"['BKK', 'AMS']",T1,D,27,21:20,"[{'no': 'KL 848', 'airline': 'KLM'}]",DA,Dep 21:21,2020-12-02
['AKL'],T1,B,26,21:25,"[{'no': 'CX 113', 'airline': 'CPA'}, {'no': 'NZ 4994', 'airline': 'ANZ'}, {'no': 'AY 5101', 'airline': 'FIN'}, {'no': 'QR 3455', 'airline': 'QTR'}, {'no': 'BA 4551', 'airline': 'BAW'}, {'no': 'LH 7021', 'airline': 'DLH'}, {'no': 'LX 9521', 'airline': 'SWR'}]",DA,Dep 21:30,2020-12-02
"['GUM', 'LAX']",T1,,49,21:25,"[{'no': 'UA 2851', 'airline': 'UAL'}]",DA,Dep 21:31,2020-12-02
['TPE'],T1,,33,21:40,"[{'no': 'CI 928', 'airline': 'CAL'}]",DA,Dep 21:38,2020-12-02
"['BKK', 'AMS']",T1,,34,21:45,"[{'no': 'KL 820', 'airline': 'KLM'}]",DA,Dep 21:42,2020-12-02
['HGH'],T1,K,,21:50,"[{'no': 'HX 128', 'airline': 'CRK'}, {'no': 'HU 8518', 'airline': 'CHH'}]",DA,Dep 21:50,2020-12-02
['DAC'],T1,,,22:00,"[{'no': 'BG 079', 'airline': 'BBC'}]",DA,Dep 20:48,2020-12-02
['TPE'],T1,,31,22:40,"[{'no': 'CI 922', 'airline': 'CAL'}]",DA,Dep 22:20,2020-12-02
"['BKK', 'ADD']",T1,G,45,22:40,"[{'no': 'ET 609', 'airline': 'ETH'}]",DA,Dep 19:26,2020-12-02
['HAN'],T1,B,5,23:20,"[{'no': 'CX 2743', 'airline': 'CPA'}]",DA,Dep 23:18,2020-12-02
['LHR'],T1,E,25,23:50,"[{'no': 'VS 207', 'airline': 'VIR'}]",DA,Dep 00:09 (03/12/2020),2020-12-02
['LHR'],T1,B,23,23:55,"[{'no': 'CX 251', 'airline': 'CPA'}]",DA,Dep 00:57 (03/12/2020),2020-12-02
['AMM'],T1,,24,00:00,"[{'no': 'RJ 1291', 'airline': 'RJA'}]",DA,Dep 23:55 (02/12/2020),2020-12-03
['LAX'],T1,B,28,00:15,"[{'no': 'CX 880', 'airline': 'CPA'}, {'no': 'MH 9190', 'airline': 'MAS'}, {'no': 'AA 8933', 'airline': 'AAL'}]",DA,Dep 00:28,2020-12-03
['AMS'],T1,B,43,00:50,"[{'no': 'CX 271', 'airline': 'CPA'}]",DA,Dep 01:27,2020-12-03
['LHR'],T1,B,60,01:00,"[{'no': 'CX 255', 'airline': 'CPA'}]",DA,Dep 01:58,2020-12-03
['LHR'],T1,,7,01:10,"[{'no': 'BA 032F', 'airline': 'BAW'}]",DA,Dep 01:10,2020-12-03
['SIN'],T1,,31,01:25,"[{'no': 'SQ 857', 'airline': 'SIA'}]",DA,Dep 01:06,2020-12-03
['LHR'],T1,,47,01:30,"[{'no': 'BA 028F', 'airline': 'BAW'}]",DA,Dep 01:35,2020-12-03
['TLV'],T1,B,64,01:30,"[{'no': 'CX 675', 'airline': 'CPA'}]",DA,Dep 01:24,2020-12-03
['ICN'],T1,,25,02:00,"[{'no': 'OZ 7463', 'airline': 'AAR'}]",DA,Dep 02:14,2020-12-03
['ZRH'],T1,F,8,02:30,"[{'no': 'LX 139', 'airline': 'SWR'}]",DA,Dep 03:11,2020-12-03
['ICN'],T1,,34,03:00,"[{'no': 'KE 612', 'airline': 'KAL'}, {'no': 'DL 9041', 'airline': 'DAL'}]",DA,Dep 03:12,2020-12-03
['JFK'],T1,B,4,03:20,"[{'no': 'CX 844', 'airline': 'CPA'}, {'no': 'AA 8916', 'airline': 'AAL'}, {'no': 'MH 9210', 'airline': 'MAS'}]",DA,Dep 04:17,2020-12-03
['ICN'],T1,,32,04:00,"[{'no': 'KE 8608', 'airline': 'KAL'}]",DA,Dep 04:02,2020-12-03
['VKO'],TT,,,05:00,"[{'no': 'RL 9954', 'airline': 'ABG'}]",DA,Dep 05:19,2020-12-03
['SYD'],T1,,,05:00,"[{'no': 'HX 2017', 'airline': 'CRK'}]",DA,Dep 04:38,2020-12-03
"['ICN', 'MEX']",TT,,7,05:55,"[{'no': 'AM 9023', 'airline': 'AMX'}]",DA,Dep 05:42,2020-12-03
['SGN'],T1,,25,05:55,"[{'no': 'VN 595', 'airline': 'HVN'}, {'no': 'CX 1763', 'airline': 'CPA'}]",DA,Dep 05:53,2020-12-03
['MNL'],T1,B,,07:40,"[{'no': 'CX 907', 'airline': 'CPA'}]",DA,Dep 07:50,2020-12-03
['FUK'],T1,,23,07:55,"[{'no': 'HX 2652', 'airline': 'CRK'}]",DA,Dep 07:51,2020-12-03
['NRT'],T1,B,33,08:25,"[{'no': 'CX 526', 'airline': 'CPA'}, {'no': 'JL 7026', 'airline': 'JAL'}, {'no': 'AA 8966', 'airline': 'AAL'}]",DA,Dep 08:20,2020-12-03
['SGN'],T1,B,28,08:25,"[{'no': 'CX 767', 'airline': 'CPA'}, {'no': 'VN 3563', 'airline': 'HVN'}, {'no': 'AA 8910', 'airline': 'AAL'}, {'no': 'QF 8239', 'airline': 'QFA'}]",DA,Dep 08:27,2020-12-03
['SYD'],T1,B,5,08:45,"[{'no': 'CX 139', 'airline': 'CPA'}, {'no': 'BA 4135', 'airline': 'BAW'}, {'no': 'AY 5105', 'airline': 'FIN'}]",DA,Dep 08:40,2020-12-03
['PEK'],T1,B,43,09:00,"[{'no': 'CX 386', 'airline': 'CPA'}, {'no': 'CA 6604', 'airline': 'CCA'}]",DA,Dep 09:18,2020-12-03
['PVG'],T1,K,32,09:00,"[{'no': 'HX 236', 'airline': 'CRK'}, {'no': 'HU 8492', 'airline': 'CHH'}]",DA,Dep 09:03,2020-12-03
['TPE'],T1,,,09:05,"[{'no': 'HX 252', 'airline': 'CRK'}, {'no': 'BR 2898', 'airline': 'EVA'}]",DA,Dep 09:07,2020-12-03
['SIN'],T1,B,26,09:10,"[{'no': 'CX 691', 'airline': 'CPA'}, {'no': 'AA 8890', 'airline': 'AAL'}]",DA,Dep 09:08,2020-12-03
['LHR'],T1,,7,09:20,"[{'no': 'VS 637', 'airline': 'VIR'}]",DA,Dep 09:27,2020-12-03
['CGK'],T1,B,36,09:20,"[{'no': 'CX 777', 'airline': 'CPA'}]",DA,Dep 09:30,2020-12-03
['MNL'],T1,L,34,09:25,"[{'no': '5J 111', 'airline': 'CEB'}]",DA,Dep 09:24,2020-12-03
['CTS'],T1,,66,09:30,"[{'no': 'HX 690', 'airline': 'CRK'}]",DA,Dep 09:30,2020-12-03
"['NRT', 'ORD']",T1,,64,09:40,"[{'no': 'UA 2864', 'airline': 'UAL'}]",DA,Dep 09:14,2020-12-03
['TPE'],T1,,23,09:50,"[{'no': 'BR 892', 'airline': 'EVA'}, {'no': 'HX 1820', 'airline': 'CRK'}]",DA,Dep 10:00,2020-12-03
['PVG'],T1,B,11,09:55,"[{'no': 'CX 368', 'airline': 'CPA'}]",DA,Dep 10:04,2020-12-03
['TPE'],T1,B,28,10:25,"[{'no': 'CX 494', 'airline': 'CPA'}]",DA,Dep 10:27,2020-12-03
['NRT'],T1,B,45,10:30,"[{'no': 'CX 520', 'airline': 'CPA'}, {'no': 'JL 7046', 'airline': 'JAL'}, {'no': 'AA 8882', 'airline': 'AAL'}]",DA,Dep 10:52,2020-12-03
['MEL'],T1,B,,11:00,"[{'no': 'CX 163', 'airline': 'CPA'}, {'no': 'BA 4577', 'airline': 'BAW'}]",DA,Dep 10:59,2020-12-03
['RMQ'],T1,H,24,11:00,"[{'no': 'UO 172', 'airline': 'HKE'}]",DA,Dep 10:48,2020-12-03
['TPE'],T1,,32,11:05,"[{'no': 'CI 904', 'airline': 'CAL'}]",DA,Dep 10:39,2020-12-03
['NRT'],T1,B,41,11:05,"[{'no': 'CX 504', 'airline': 'CPA'}, {'no': 'AA 8880', 'airline': 'AAL'}, {'no': 'JL 7042', 'airline': 'JAL'}]",DA,Dep 11:00,2020-12-03
['FUK'],T1,B,35,11:10,"[{'no': 'CX 588', 'airline': 'CPA'}]",DA,Dep 11:19,2020-12-03
['TPE'],T1,,7,11:15,"[{'no': 'BR 852', 'airline': 'EVA'}, {'no': 'HX 1822', 'airline': 'CRK'}]",DA,Dep 10:55,2020-12-03
['KIX'],T1,,8,11:30,"[{'no': 'HX 618', 'airline': 'CRK'}, {'no': 'EY 4292', 'airline': 'ETD'}, {'no': 'AI 7172', 'airline': 'AIC'}]",DA,Dep 14:53,2020-12-03
['MNL'],T1,F,43,11:30,"[{'no': 'PR 301', 'airline': 'PAL'}]",DA,Dep 11:25,2020-12-03
['CGK'],T1,,31,11:40,"[{'no': 'GA 8734', 'airline': 'GIA'}]",DA,Dep 11:11,2020-12-03
['KIX'],T1,B,49,11:45,"[{'no': 'CX 506', 'airline': 'CPA'}, {'no': 'JL 7052', 'airline': 'JAL'}]",DA,Dep 11:49,2020-12-03
['HAN'],T1,,60,11:55,"[{'no': 'HX 528', 'airline': 'CRK'}]",DA,Dep 21:04,2020-12-03
['BKK'],T1,B,27,12:00,"[{'no': 'CX 653', 'airline': 'CPA'}, {'no': 'PG 4556', 'airline': 'BKP'}, {'no': 'AA 8941', 'airline': 'AAL'}, {'no': 'AY 5843', 'airline': 'FIN'}]",DA,Dep 12:04,2020-12-03
['LAX'],T1,B,8,12:25,"[{'no': 'CX 884', 'airline': 'CPA'}]",DA,Dep 12:19,2020-12-03
['SIN'],T1,,26,12:30,"[{'no': 'SQ 869', 'airline': 'SIA'}]",DA,Dep 12:16,2020-12-03
['KUL'],T1,B,,12:45,"[{'no': 'CX 725', 'airline': 'CPA'}]",DA,Dep 12:48,2020-12-03
"['CCU', 'DWC']",T1,,,12:50,"[{'no': '5M 762', 'airline': 'HFM'}]",DA,Dep 12:17,2020-12-03
['PVG'],T1,B,5,13:40,"[{'no': 'CX 360', 'airline': 'CPA'}]",DA,Dep 13:37,2020-12-03
['TPE'],T1,K,34,13:40,"[{'no': 'HX 254', 'airline': 'CRK'}, {'no': 'BR 2900', 'airline': 'EVA'}]",DA,Dep 13:46,2020-12-03
"['NRT', 'LAX']",T1,,28,14:00,"[{'no': 'AA 9741', 'airline': 'AAL'}]",DA,Dep 13:37,2020-12-03
['KUL'],T1,,45,14:00,"[{'no': 'MH 073', 'airline': 'MAS'}]",DA,Dep 13:45,2020-12-03
['TPE'],T1,,23,14:10,"[{'no': 'CI 910', 'airline': 'CAL'}]",DA,Dep 13:30,2020-12-03
['MNL'],T1,B,41,14:20,"[{'no': 'CX 919', 'airline': 'CPA'}]",DA,Dep 14:24,2020-12-03
['SVO'],T1,,64,14:30,"[{'no': 'SU 213', 'airline': 'AFL'}]",DA,Dep 14:04,2020-12-03
['BKK'],T1,,36,14:40,"[{'no': 'FD 9001', 'airline': 'AIQ'}]",DA,Dep 13:30,2020-12-03
['HND'],T1,,7,14:55,"[{'no': 'NH 860', 'airline': 'ANA'}, {'no': 'UA 7918', 'airline': 'UAL'}]",DA,Dep 14:32,2020-12-03
['YVR'],T1,D,30,15:00,"[{'no': 'AC 008', 'airline': 'ACA'}, {'no': 'AI 7326', 'airline': 'AIC'}]",DA,Dep 14:58,2020-12-03
['PER'],T1,B,62,15:15,"[{'no': 'CX 171', 'airline': 'CPA'}, {'no': 'QF 8236', 'airline': 'QFA'}, {'no': 'AY 5847', 'airline': 'FIN'}, {'no': 'JL 7905', 'airline': 'JAL'}, {'no': 'BA 4145', 'airline': 'BAW'}, {'no': 'OM 5621', 'airline': 'MGL'}]",DA,Dep 15:20,2020-12-03
['NRT'],T1,,35,15:20,"[{'no': 'NH 9646', 'airline': 'ANA'}]",DA,Dep 15:10,2020-12-03
"['BKK', 'MAD']",TT,,,15:30,"[{'no': 'DE 7841', 'airline': 'CFG'}]",DA,Dep 15:22,2020-12-03
['SIN'],T1,,31,15:45,"[{'no': 'SQ 861', 'airline': 'SIA'}, {'no': 'AC 6301', 'airline': 'ACA'}, {'no': 'VA 5642', 'airline': 'VOZ'}]",DA,Dep 14:44,2020-12-03
['KHH'],T1,,34,16:10,"[{'no': 'CI 936', 'airline': 'CAL'}, {'no': 'AE 5216', 'airline': 'MDA'}]",DA,Dep 16:08,2020-12-03
['BKK'],T1,B,,16:10,"[{'no': 'CX 701', 'airline': 'CPA'}, {'no': 'PG 4560', 'airline': 'BKP'}, {'no': 'AC 9763', 'airline': 'ACA'}, {'no': 'QR 3451', 'airline': 'QTR'}]",DA,Dep 16:04,2020-12-03
['MNL'],T1,B,27,16:15,"[{'no': 'CX 903', 'airline': 'CPA'}, {'no': 'AC 9785', 'airline': 'ACA'}]",DA,Dep 16:06,2020-12-03
['DXB'],T1,B,32,16:30,"[{'no': 'CX 731', 'airline': 'CPA'}]",DA,Dep 17:31,2020-12-03
['SGN'],T1,B,,16:50,"[{'no': 'CX 799', 'airline': 'CPA'}, {'no': 'QF 8241', 'airline': 'QFA'}, {'no': 'AY 5853', 'airline': 'FIN'}, {'no': 'AC 9769', 'airline': 'ACA'}, {'no': 'JL 7927', 'airline': 'JAL'}, {'no': 'VN 3561', 'airline': 'HVN'}, {'no': 'QR 5820', 'airline': 'QTR'}, {'no': 'BA 4563', 'airline': 'BAW'}]",DA,Dep 16:44,2020-12-03
['TPE'],T1,,30,16:55,"[{'no': 'HX 282', 'airline': 'CRK'}, {'no': 'BR 2892', 'airline': 'EVA'}]",DA,Dep 16:57,2020-12-03
['SIN'],T1,,60,17:00,"[{'no': 'HX 2735', 'airline': 'CRK'}]",DA,Dep 17:25,2020-12-03
['RMQ'],T1,F,11,17:00,"[{'no': 'AE 1820', 'airline': 'MDA'}]",DA,Dep 16:44,2020-12-03
['AKL'],T1,G,29,17:20,"[{'no': 'NZ 080', 'airline': 'ANZ'}, {'no': 'LH 7158', 'airline': 'DLH'}, {'no': 'TG 4863', 'airline': 'THA'}, {'no': 'CX 7401', 'airline': 'CPA'}, {'no': 'TK 8722', 'airline': 'THY'}]",DA,Dep 17:27,2020-12-03
['CEB'],T1,B,2,17:30,"[{'no': 'CX 925', 'airline': 'CPA'}, {'no': 'AC 9779', 'airline': 'ACA'}, {'no': 'PR 925', 'airline': 'PAL'}]",DA,Dep 17:24,2020-12-03
['TPE'],T1,F,27,17:45,"[{'no': 'CI 916', 'airline': 'CAL'}]",DA,Dep 17:39,2020-12-03
['YYZ'],T1,,,18:00,"[{'no': 'AC 7154', 'airline': 'ACA'}]",DA,Dep 17:52,2020-12-03
['ADD'],T1,,47,18:00,"[{'no': 'ET 665', 'airline': 'ETH'}]",DA,Dep 18:01,2020-12-03
['SIN'],T1,L,24,18:15,"[{'no': 'TR 981', 'airline': 'TGW'}, {'no': 'SQ 8505', 'airline': 'SIA'}]",DA,Dep 18:16,2020-12-03
['HAN'],T1,B,,18:25,"[{'no': 'CX 743', 'airline': 'CPA'}]",DA,Dep 18:27,2020-12-03
['TPE'],T1,B,23,18:30,"[{'no': 'CX 402', 'airline': 'CPA'}]",DA,Dep 18:19,2020-12-03
['KHH'],T1,,11,18:50,"[{'no': 'CI 938', 'airline': 'CAL'}, {'no': 'AE 5218', 'airline': 'MDA'}]",DA,Dep 18:27,2020-12-03
['SYD'],T1,B,4,18:55,"[{'no': 'CX 111', 'airline': 'CPA'}, {'no': 'QR 3463', 'airline': 'QTR'}, {'no': 'LH 7001', 'airline': 'DLH'}, {'no': 'LA 5643', 'airline': 'LAN'}, {'no': 'LX 9501', 'airline': 'SWR'}, {'no': 'OM 5601', 'airline': 'MGL'}, {'no': 'AY 5841', 'airline': 'FIN'}, {'no': 'BA 4133', 'airline': 'BAW'}]",DA,Dep 18:52,2020-12-03
['BKK'],T1,,8,18:55,"[{'no': 'TG 639', 'airline': 'THA'}, {'no': 'TK 8023', 'airline': 'THY'}, {'no': 'NZ 4193', 'airline': 'ANZ'}, {'no': 'AC 6129', 'airline': 'ACA'}]",DA,Dep 18:23,2020-12-03
['CGK'],T1,B,26,19:05,"[{'no': 'CX 797', 'airline': 'CPA'}, {'no': 'QR 5809', 'airline': 'QTR'}, {'no': 'BA 4575', 'airline': 'BAW'}, {'no': 'AA 8917', 'airline': 'AAL'}]",DA,Dep 19:07,2020-12-03
['DOH'],T1,E,31,19:05,"[{'no': 'QR 817', 'airline': 'QTR'}, {'no': 'IB 7924', 'airline': 'IBE'}, {'no': 'CX 9291', 'airline': 'CPA'}]",DA,Dep 19:08,2020-12-03
['MEL'],T1,B,35,19:05,"[{'no': 'CX 135', 'airline': 'CPA'}]",DA,Dep 19:01,2020-12-03
['MNL'],T1,,34,19:35,"[{'no': '5J 117', 'airline': 'CEB'}]",DA,Dep 19:31,2020-12-03
['TPE'],T1,,29,19:40,"[{'no': 'BR 872', 'airline': 'EVA'}, {'no': 'HX 1832', 'airline': 'CRK'}]",DA,Dep 19:26,2020-12-03
['SIN'],T1,,33,19:55,"[{'no': 'SQ 871', 'airline': 'SIA'}, {'no': 'ET 1324', 'airline': 'ETH'}, {'no': 'VA 5647', 'airline': 'VOZ'}]",DA,Dep 19:28,2020-12-03
['BOM'],T1,B,66,20:10,"[{'no': 'CX 663', 'airline': 'CPA'}, {'no': 'QF 8247', 'airline': 'QFA'}, {'no': 'AA 8948', 'airline': 'AAL'}, {'no': 'JL 7913', 'airline': 'JAL'}]",DA,Dep 20:09,2020-12-03
"['BKK', 'DXB']",T1,G,28,20:35,"[{'no': 'EK 385', 'airline': 'UAE'}]",DA,Dep 20:54,2020-12-03
['SYD'],T1,B,,21:05,"[{'no': 'CX 161', 'airline': 'CPA'}, {'no': 'OM 5605', 'airline': 'MGL'}, {'no': 'QR 3461', 'airline': 'QTR'}, {'no': 'LA 5644', 'airline': 'LAN'}, {'no': 'AY 5091', 'airline': 'FIN'}, {'no': 'BA 4137', 'airline': 'BAW'}]",DA,Dep 21:00,2020-12-03
['TPE'],T1,,11,21:10,"[{'no': 'CI 924', 'airline': 'CAL'}]",DA,Dep 20:54,2020-12-03
['TPE'],T1,,26,21:10,"[{'no': 'BR 858', 'airline': 'EVA'}]",DA,Dep 20:47,2020-12-03
"['BKK', 'AMS']",T1,D,27,21:20,"[{'no': 'KL 848', 'airline': 'KLM'}]",DA,Dep 21:10,2020-12-03
"['GUM', 'LAX']",T1,,24,21:25,"[{'no': 'UA 2851', 'airline': 'UAL'}]",DA,Dep 21:24,2020-12-03
['AKL'],T1,B,62,21:25,"[{'no': 'CX 113', 'airline': 'CPA'}]",DA,Dep 21:28,2020-12-03
['TPE'],T1,,30,21:40,"[{'no': 'CI 928', 'airline': 'CAL'}]",DA,Dep 21:46,2020-12-03
['HGH'],T1,,66,21:50,"[{'no': 'HX 128', 'airline': 'CRK'}, {'no': 'HU 8518', 'airline': 'CHH'}]",DA,Dep 22:04,2020-12-03
['TLV'],T1,,,22:00,"[{'no': 'LY 078', 'airline': 'ELY'}, {'no': 'VN 3755', 'airline': 'HVN'}, {'no': 'QF 5017', 'airline': 'QFA'}, {'no': 'HX 1978', 'airline': 'CRK'}]",DA,Dep 21:39,2020-12-03
['DEL'],T1,,,22:10,"[{'no': '6E 8604', 'airline': 'IGO'}]",DA,Dep 23:41,2020-12-03
['TPE'],T1,,11,22:40,"[{'no': 'CI 922', 'airline': 'CAL'}]",DA,Dep 22:32,2020-12-03
['IST'],T1,D,43,23:05,"[{'no': 'TK 071', 'airline': 'THY'}, {'no': 'NZ 4851', 'airline': 'ANZ'}, {'no': 'HX 3671', 'airline': 'CRK'}]",DA,Dep 22:56,2020-12-03
['FRA'],T1,F,41,23:45,"[{'no': 'LH 797', 'airline': 'DLH'}, {'no': 'NZ 4213', 'airline': 'ANZ'}, {'no': 'CX 6799', 'airline': 'CPA'}]",DA,Dep 23:47,2020-12-03
['LHR'],T1,,7,23:50,"[{'no': 'VS 207', 'airline': 'VIR'}]",DA,Dep 00:12 (04/12/2020),2020-12-03
['SYD'],T1,B,28,23:55,"[{'no': 'CX 101', 'airline': 'CPA'}, {'no': 'OM 5603', 'airline': 'MGL'}, {'no': 'AY 5093', 'airline': 'FIN'}, {'no': 'BA 4131', 'airline': 'BAW'}, {'no': 'QR 5810', 'airline': 'QTR'}]",DA,Dep 23:54,2020-12-03
['LHR'],T1,B,26,23:55,"[{'no': 'CX 251', 'airline': 'CPA'}]",DA,Dep 00:34 (04/12/2020),2020-12-03
['AMM'],T1,,29,23:55,"[{'no': 'RJ 1298', 'airline': 'RJA'}]",DA,Dep 23:42,2020-12-03
['MEL'],T1,B,2,00:05,"[{'no': 'CX 105', 'airline': 'CPA'}, {'no': 'LH 7013', 'airline': 'DLH'}, {'no': 'AY 5095', 'airline': 'FIN'}, {'no': 'BA 4567', 'airline': 'BAW'}, {'no': 'OM 5613', 'airline': 'MGL'}, {'no': 'LX 9513', 'airline': 'SWR'}, {'no': 'QR 5830', 'airline': 'QTR'}]",DA,Dep 23:59 (03/12/2020),2020-12-04
['LAX'],T1,B,31,00:15,"[{'no': 'CX 880', 'airline': 'CPA'}]",DA,Dep 00:04,2020-12-04
['DXB'],T1,,,00:30,"[{'no': 'EK 383', 'airline': 'UAE'}]",DA,Dep 00:26,2020-12-04
['FRA'],T1,B,24,00:35,"[{'no': 'CX 289', 'airline': 'CPA'}, {'no': 'LH 7015', 'airline': 'DLH'}]",DA,Dep 01:24,2020-12-04
['AMS'],T1,B,49,00:50,"[{'no': 'CX 271', 'airline': 'CPA'}]",DA,Dep 01:15,2020-12-04
['ICN'],T1,G,27,00:55,"[{'no': 'KE 608', 'airline': 'KAL'}, {'no': 'DL 7916', 'airline': 'DAL'}]",DA,Dep 00:45,2020-12-04
['LHR'],T1,B,23,01:00,"[{'no': 'CX 255', 'airline': 'CPA'}]",DA,Dep 02:10,2020-12-04
['LHR'],T1,,5,01:10,"[{'no': 'BA 032F', 'airline': 'BAW'}]",DA,Dep 01:45,2020-12-04
['SIN'],T1,,,01:25,"[{'no': 'SQ 857', 'airline': 'SIA'}]",DA,Dep 00:48,2020-12-04
['LHR'],T1,,45,01:30,"[{'no': 'BA 028F', 'airline': 'BAW'}]",DA,Dep 01:55,2020-12-04
['TLV'],T1,B,4,01:30,"[{'no': 'CX 675', 'airline': 'CPA'}]",DA,Dep 01:30,2020-12-04
['MAN'],T1,B,32,01:35,"[{'no': 'CX 219', 'airline': 'CPA'}]",DA,Dep 01:49,2020-12-04
['ICN'],T1,E,31,02:00,"[{'no': 'OZ 7463', 'airline': 'AAR'}]",DA,Dep 02:02,2020-12-04
['ICN'],T1,,28,02:00,"[{'no': 'KE 8602', 'airline': 'KAL'}]",DA,Dep 01:42,2020-12-04
['ICN'],T1,,30,03:00,"[{'no': 'KE 612', 'airline': 'KAL'}, {'no': 'DL 9041', 'airline': 'DAL'}]",DA,Dep 02:59,2020-12-04
['HAN'],T1,,26,04:00,"[{'no': 'VN 593', 'airline': 'HVN'}, {'no': 'CX 1791', 'airline': 'CPA'}]",DA,Dep 03:21,2020-12-04
['ICN'],T1,,28,04:00,"[{'no': 'KE 8608', 'airline': 'KAL'}]",DA,Dep 04:05,2020-12-04
['VKO'],TT,,,05:00,"[{'no': 'RL 9944', 'airline': 'ABG'}]",DA,Dep 04:49,2020-12-04
['SYD'],T1,,27,05:00,"[{'no': 'HX 2017', 'airline': 'CRK'}]",DA,Dep 04:53,2020-12-04
['BKK'],T1,,,05:00,"[{'no': 'HX 767', 'airline': 'CRK'}, {'no': 'EY 4262', 'airline': 'ETD'}, {'no': 'TK 9357', 'airline': 'THY'}]",DA,Dep 04:45,2020-12-04
['MEL'],T1,,11,05:35,"[{'no': 'QF 030', 'airline': 'QFA'}]",DA,Dep 05:34,2020-12-04
"['ICN', 'MEX']",TT,,24,05:55,"[{'no': 'AM 9021', 'airline': 'AMX'}]",DA,Dep 05:45,2020-12-04
['MNL'],T1,B,4,07:40,"[{'no': 'CX 907', 'airline': 'CPA'}]",DA,Dep 07:43,2020-12-04
['CEB'],T1,B,2,08:20,"[{'no': 'CX 921', 'airline': 'CPA'}, {'no': 'PR 921', 'airline': 'PAL'}]",DA,Dep 08:18,2020-12-04
['SGN'],T1,B,35,08:25,"[{'no': 'CX 767', 'airline': 'CPA'}, {'no': 'VN 3563', 'airline': 'HVN'}, {'no': 'AA 8910', 'airline': 'AAL'}, {'no': 'QF 8239', 'airline': 'QFA'}]",DA,Dep 08:18,2020-12-04
['KIX'],T1,B,68,08:30,"[{'no': 'CX 566', 'airline': 'CPA'}, {'no': 'QR 5838', 'airline': 'QTR'}, {'no': 'JL 7050', 'airline': 'JAL'}]",DA,Dep 08:24,2020-12-04
['HAN'],T1,B,,08:30,"[{'no': 'CX 741', 'airline': 'CPA'}]",DA,Dep 08:18,2020-12-04
['PEK'],T1,,,08:30,"[{'no': 'HX 336', 'airline': 'CRK'}]",DA,Dep 08:25,2020-12-04
['PEK'],T1,B,8,09:00,"[{'no': 'CX 386', 'airline': 'CPA'}, {'no': 'CA 6604', 'airline': 'CCA'}]",DA,Dep 09:01,2020-12-04
['MNL'],T1,B,60,09:00,"[{'no': 'CX 901', 'airline': 'CPA'}]",DA,Dep 09:13,2020-12-04
['PVG'],T1,K,32,09:00,"[{'no': 'HX 236', 'airline': 'CRK'}, {'no': 'HU 8492', 'airline': 'CHH'}]",DA,Dep 09:05,2020-12-04
['TPE'],T1,,23,09:05,"[{'no': 'HX 252D', 'airline': 'CRK'}, {'no': 'BR 2898', 'airline': 'EVA'}]",DA,Dep 00:54 (05/12/2020),2020-12-04
['CMB'],T1,,11,09:25,"[{'no': 'UL 897', 'airline': 'ALK'}]",DA,Dep 09:07,2020-12-04
['KIX'],T1,B,36,09:25,"[{'no': 'CX 562', 'airline': 'CPA'}, {'no': 'JL 7068', 'airline': 'JAL'}]",DA,Dep 09:24,2020-12-04
['KIX'],T1,B,,09:25,"[{'no': 'CX 596', 'airline': 'CPA'}, {'no': 'JL 7028', 'airline': 'JAL'}]",DA,Dep 09:25,2020-12-04
['NRT'],T1,K,29,09:30,"[{'no': 'HX 608', 'airline': 'CRK'}, {'no': 'AI 7160', 'airline': 'AIC'}]",DA,Dep 13:27,2020-12-04
